latitude,longitude,risk_score,localidad,direccion,iluminacion_score,personas_score,data_source,downloaded_at
4.60410000011,-74.1239999998,0.5,Puente Aranda,"San Esteban, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71849999949,-74.0421000002,0.2,Usaquén,"6A01, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59520000033,-74.0818999996,0.7,Santa Fe,"San Bernardo, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74049999937,-74.0882999999,0.5,Suba,"El Carmelo, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7145000007,-74.0768999998,0.7,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.6035999991,-74.1232000003,0.5,Puente Aranda,"AV. 1 de Mayo - KR 51, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71770000085,-74.0425000004,0.5,Usaquén,"Contador, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59569999948,-74.0827000001,0.9,Santa Fe,"San Bernardo, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74120000005,-74.0891000004,0.2,Suba,"El Carmelo, Bogotá, Bogota, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71350000054,-74.0766000003,0.5,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60309999995,-74.1222999999,0.5,Puente Aranda,"San Esteban, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59610000066,-74.0835999995,0.5,Santa Fe,"Cl 6 - Kr 12A, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71680000052,-74.0428999998,0.5,Usaquén,"AC 134 - AK 15, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74190000072,-74.0899999999,0.5,Suba,"El Carmelo, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71330000088,-74.0752999997,0.5,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60239999928,-74.1215000004,0.7,Puente Aranda,"La Guaca, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71680000052,-74.0440999996,0.5,Usaquén,"Contador, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59689999931,-74.0842000004,0.5,Santa Fe,"AC 6 - Kr 12A, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7424999997,-74.0908000004,0.2,Suba,"AV. Suba - KR 99, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71250000037,-74.0749000004,0.5,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.6018000003,-74.1206,0.5,Puente Aranda,"AV. 1 de Mayo - KR 41, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59630000032,-74.0833999999,0.5,Santa Fe,"Cl 6 - Kr 12A, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71719999984,-74.0449999999,0.5,Usaquén,"Contador, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74330000021,-74.0917999996,0.2,Suba,"Kr 101 - Cl 147, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71160000004,-74.0751999998,0.5,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.6015000008,-74.1198000005,0.5,Puente Aranda,"AV. 1 de Mayo - KR 40B, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59579999931,-74.0826000003,0.7,Santa Fe,"Santa Fe, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71759999916,-74.0460999999,0.2,Usaquén,"Contador, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71079999954,-74.0750000002,0.5,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74389999919,-74.0926999999,0.5,Suba,"Kr 101 - Cl 147, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60089999996,-74.1189999999,0.5,Puente Aranda,"AV. 1 de Mayo - KR 40B, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59539999999,-74.0816000002,0.9,Santa Fe,"San Victorino, Bogotá, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71089999937,-74.0739000002,0.2,Suba,"AC 127 - Kr 60, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71680000052,-74.0473999996,0.7,Usaquén,"AK 19 - AC 134, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74459999986,-74.0935000004,0.5,Suba,"AV. Suba - KR 103B, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59999999963,-74.1193000004,0.7,Puente Aranda,"La Guaca, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58909999952,-74.0769999996,0.5,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71110000089,-74.0728000002,0.2,Suba,"AC 127 - Kr 60, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71580000035,-74.0475000003,0.5,Usaquén,"Soatama, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59930000082,-74.1200000001,0.2,Puente Aranda,"La Guaca, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7452000007,-74.0943,0.2,Suba,"AV. Suba - KR 103B, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58919999935,-74.0779999997,0.7,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71209999919,-74.0724999998,0.1,Suba,"Niza - Cl. 127 B - 1, Bogotá, Colombia",0.9,0.8,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7145000007,-74.0477999998,0.5,Usaquén,"Soatama, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60029999912,-74.1200000001,0.5,Puente Aranda,"La Guaca, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74450000003,-74.0936000003,0.2,Suba,"El Poa, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58990000002,-74.0789000001,0.5,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71319999918,-74.0727000004,0.2,Suba,"AV. Suba - 127D, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71360000037,-74.0477999998,0.7,Usaquén,"Soatama, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59960000031,-74.1206999999,0.2,Puente Aranda,"La Guaca, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71409999952,-74.0729999999,0.2,Suba,"Niza Norte, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74379999936,-74.0928999996,0.5,Suba,"Antonio Granados, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59060000069,-74.0795999998,0.5,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71250000037,-74.0480000004,0.5,Usaquén,"AK 19 - Cl 128B, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59889999963,-74.1212999998,0.2,Puente Aranda,"KR 40 - CL 29A Sur, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.74310000055,-74.0921,0.2,Suba,"Antonio Granados, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71519999951,-74.0733000003,0.5,Suba,"Calatrava, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58970000036,-74.0800999999,0.2,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71150000021,-74.0481000002,0.5,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59750000015,-74.1212999998,0.7,Puente Aranda,"La Guaca, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71629999951,-74.0734999999,0.2,Suba,"AV. Suba - CL 128 Bis A, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71040000021,-74.0482999999,0.7,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58909999952,-74.0805000002,0.2,Santa Fe,"AK 7 - Cl 2, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59779999964,-74.1222999999,0.1,Puente Aranda,"CL 33 Sur - KR 40, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7173999995,-74.0738000004,0.2,Suba,"Calatrava, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70940000005,-74.0483999997,0.7,Usaquén,"AK 19 - Cl 128B, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58840000071,-74.0798000004,0.5,Santa Fe,"Kr 6 - Cl 1F, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59840000048,-74.1229999997,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70830000006,-74.0486000003,0.7,Usaquén,"AK 19 - Cl 127A, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71859999932,-74.0740999999,0.7,Suba,"Sotileza, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58830000088,-74.0810000002,0.5,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59909999929,-74.1239,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70729999989,-74.0487000002,0.7,Usaquén,"AK 19 - Cl 127A, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71990000084,-74.0745000001,0.7,Suba,"Suba, Bogotá, Bogota, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60009999946,-74.1233999999,0.2,Puente Aranda,Sin dirección,0.5,0.8,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58740000054,-74.0813999996,0.5,Santa Fe,"Santa Barbara, Bogotá, Bogota, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70639999956,-74.0488,0.7,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.72130000032,-74.0747999996,0.5,Suba,"Suba - Av. Boyac B - 1, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58650000021,-74.0817999998,0.5,San Cristóbal,"AK 7 - CL 0 Sur, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.6015000008,-74.1231000004,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70680000074,-74.0498000002,0.7,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58610000089,-74.0811000001,0.5,San Cristóbal,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70720000006,-74.0508000003,0.7,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.6015000008,-74.1231000004,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.72250000015,-74.0749000004,0.7,Suba,"Quimran, Bogotá, Bogota, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58699999936,-74.0805000002,0.5,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70820000023,-74.0510999998,0.7,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60219999962,-74.1226000004,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58789999969,-74.0800000001,0.2,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.72360000014,-74.0749000004,0.7,Suba,"Quimran, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70910000056,-74.051,0.9,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60029999912,-74.1180999996,0.5,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58779999986,-74.0789999999,0.7,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.72460000031,-74.0749000004,0.9,Suba,"Quimran, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.70979999937,-74.0520000001,0.7,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59970000014,-74.1173,0.7,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58789999969,-74.0778999999,0.7,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7257000003,-74.0749000004,0.5,Suba,"Quimran, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71040000021,-74.0527999997,0.5,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59889999963,-74.1164999995,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58689999953,-74.0778000001,0.7,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.72690000013,-74.0749000004,0.2,Suba,"167A03, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71160000004,-74.0526999999,0.5,Usaquén,"La Calleja, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59830000065,-74.1157999998,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.5859999992,-74.0780999996,0.7,Santa Fe,"La Cruces, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.72809999995,-74.0747999996,0.5,Suba,"Gratamira B - 4, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71270000003,-74.0525000002,0.5,Usaquén,"Auto Norte - CL 128A, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59750000015,-74.1151000001,0.2,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58550000004,-74.0773,0.5,Santa Fe,"329a13, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7293999996,-74.0747999996,0.5,Suba,"Quimran, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71389999986,-74.0522999996,0.5,Usaquén,"Prado A - 2, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59679999948,-74.1145000001,0.2,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58640000038,-74.0771000003,0.7,Santa Fe,"Girardot, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71499999985,-74.0521,0.5,Usaquén,"Prado C - 4 6, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7304999996,-74.0749000004,0.7,Suba,"AV. Suba - AC 138, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60720000044,-74.1283,0.2,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58730000071,-74.0765000004,0.7,Santa Fe,"477A13, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71619999968,-74.0519000003,0.2,Usaquén,"Auto Norte - CL 130, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60639999993,-74.1288000001,0.7,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58709999919,-74.0755000003,0.7,Santa Fe,"477A13, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73159999959,-74.0751,0.7,Suba,"Quimran, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71729999967,-74.0517999995,0.7,Usaquén,"Auto Norte - CL 130, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58669999987,-74.0745999999,0.7,Santa Fe,"Kr 1 - Cl 2A, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73279999942,-74.0751999998,0.7,Suba,"Suba, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.6054999996,-74.1294,0.5,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71829999983,-74.0515999999,0.7,Usaquén,"Santa Coloma, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58750000037,-74.0746999998,0.7,Santa Fe,"Girardot, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73310000077,-74.0762,0.7,Suba,"Suba, Bogotá, Bogota, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60469999909,-74.1299999999,0.2,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71790000051,-74.0544999996,0.7,Suba,"Prado Veraniego, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58850000054,-74.0744000003,0.5,Santa Fe,"Kr 2 - Cl 3, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73340000026,-74.0772000002,0.7,Suba,"AV. Suba - KR 80, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60390000045,-74.1305,0.5,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.58929999918,-74.0736999996,0.7,Santa Fe,"Girardot, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71700000018,-74.0549999997,0.7,Suba,"Prado Veraniego, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73399999924,-74.0780999996,0.5,Suba,"AV. Suba - KR 80, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60290000029,-74.1311999997,0.5,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73430000059,-74.0789000001,0.5,Suba,"Las Terrazas, Bogotá, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71580000035,-74.0552000003,0.5,Suba,"Prado Sur, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60199999996,-74.1317999996,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71590000018,-74.0562000005,0.2,Suba,"Prado Sur, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73479999974,-74.0799000002,0.5,Suba,"Las Terrazas, Bogotá, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60119999945,-74.1323999995,0.2,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71609999985,-74.0575000001,0.2,Suba,"Suba, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73530000076,-74.0806,0.5,Suba,"21 Angeles A - 2, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.60040000081,-74.1328999996,0.7,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71619999968,-74.0586999999,0.5,Suba,"La Sultana, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73599999957,-74.0813999996,0.7,Suba,"21 Angeles B - 4, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59960000031,-74.1333999997,0.2,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71629999951,-74.0597999999,0.5,Suba,"Cl 129 - Kr 53A, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73680000007,-74.0822000001,0.2,Suba,"Suba, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59940000065,-74.1342000002,0.7,Puente Aranda,Sin dirección,0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71639999934,-74.0608999999,0.5,Suba,"La Sultana, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73729999922,-74.0832000002,0.5,Suba,"PR_C142_CE, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59899999946,-74.1344999997,0.5,Puente Aranda,Sin dirección,0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71660000086,-74.0620999997,0.2,Suba,"Iberia, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73760000058,-74.0840999996,0.7,Suba,"PR_C142_CE, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59820000082,-74.1348999999,0.7,Puente Aranda,"Alqueria, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71670000069,-74.0631999997,0.2,Suba,"Iberia, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.7379999999,-74.0854000002,0.2,Suba,"AV. Suba - KR 91, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59710000083,-74.1348999999,0.5,Puente Aranda,"Santa Rosa, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71690000035,-74.0643999996,0.5,Suba,"Cl 129 - Kr 55, Bogotá, Colombia",0.9,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73829999939,-74.0862999996,0.5,Suba,"Suba - Tv. 91 A - 2, Bogotá, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59620000049,-74.1355999997,0.2,Puente Aranda,"Santa Rosa, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71700000018,-74.0656000003,0.5,Suba,"Iberia, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73890000023,-74.0869000005,0.2,Suba,"Suba - Tv. 91 A - 3, Bogotá, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59659999982,-74.1348000001,0.7,Puente Aranda,"Santa Rosa, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71710000001,-74.0667000003,0.5,Suba,"Iberia, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73970000073,-74.0877,0.5,Suba,"San Jorge, Bogotá, Bogota, Colombia",0.9,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59720000066,-74.1338999998,0.5,Puente Aranda,"Santa Rosa, Bogotá, Bogota, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71749999933,-74.0678000003,0.5,Suba,"Cl 129 - Kr 57B, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.73900000006,-74.0853000004,0.2,Suba,"AK 91 - Cl 145A, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
4.59620000049,-74.1339999996,0.9,Puente Aranda,"Autopista Sur, Bogotá, Bogota, Colombia",0.5,0.5,official_bogota_security_points,2025-07-20T13:56:24.202499
4.71800000034,-74.0687999995,0.2,Suba,"CL 129 - AV. Villas, Bogotá, Colombia",0.5,0.4,official_bogota_security_points,2025-07-20T13:56:24.202499
